5856
3234	(0.132313,-0.52505,-0.158472) (0.106979,-0.521448,-0.126235) (0.103711,-0.526446,-0.138656)
3235	(0.103711,-0.526446,-0.138656) (0.119291,-0.531675,-0.163113) (0.132313,-0.52505,-0.158472)
3236	(0.142063,-0.377911,-0.731011) (0.101287,-0.375699,-0.735734) (0.109181,-0.34016,-0.743738)
3237	(0.101287,-0.375699,-0.735734) (0.142063,-0.377911,-0.731011) (0.135105,-0.41966,-0.725725)
3238	(0.113816,-0.547695,-0.409063) (0.135123,-0.55156,-0.375341) (0.111253,-0.561494,-0.374787)
3239	(0.140972,-0.518833,-0.149747) (0.111864,-0.517286,-0.110984) (0.106979,-0.521448,-0.126235)
3240	(0.106979,-0.521448,-0.126235) (0.132313,-0.52505,-0.158472) (0.140972,-0.518833,-0.149747)
3241	(0.135123,-0.55156,-0.375341) (0.113816,-0.547695,-0.409063) (0.121415,-0.54105,-0.414696)
3242	(0.138069,-0.539584,-0.199701) (0.111667,-0.549235,-0.198798) (0.124772,-0.560289,-0.242449)
3243	(0.111667,-0.549235,-0.198798) (0.138069,-0.539584,-0.199701) (0.119291,-0.531675,-0.163113)
3244	(0.109181,-0.34016,-0.743738) (0.146505,-0.341836,-0.735386) (0.142063,-0.377911,-0.731011)
3245	(0.132313,-0.52505,-0.158472) (0.119291,-0.531675,-0.163113) (0.138069,-0.539584,-0.199701)
3246	(0.111864,-0.517286,-0.110984) (0.140972,-0.518833,-0.149747) (0.150669,-0.514289,-0.140256)
3247	(0.150669,-0.514289,-0.140256) (0.118972,-0.515566,-0.0948544) (0.111864,-0.517286,-0.110984)
3248	(0.121415,-0.54105,-0.414696) (0.147286,-0.542061,-0.378899) (0.135123,-0.55156,-0.375341)
3249	(0.121415,-0.54105,-0.414696) (0.122889,-0.535197,-0.424501) (0.153193,-0.533294,-0.384142)
3250	(0.153193,-0.533294,-0.384142) (0.147286,-0.542061,-0.378899) (0.121415,-0.54105,-0.414696)
3251	(0.124772,-0.560289,-0.242449) (0.153737,-0.547657,-0.242925) (0.138069,-0.539584,-0.199701)
3252	(0.122889,-0.535197,-0.424501) (0.123948,-0.531382,-0.4359) (0.158303,-0.52556,-0.389752)
3253	(0.158303,-0.52556,-0.389752) (0.153193,-0.533294,-0.384142) (0.122889,-0.535197,-0.424501)
3254	(0.158303,-0.52556,-0.389752) (0.123948,-0.531382,-0.4359) (0.134578,-0.528178,-0.442689)
3255	(0.167937,-0.509969,-0.135436) (0.128736,-0.52214,-0.0725641) (0.118972,-0.515566,-0.0948544)
3256	(0.118972,-0.515566,-0.0948544) (0.150669,-0.514289,-0.140256) (0.167937,-0.509969,-0.135436)
3257	(0.138069,-0.539584,-0.199701) (0.154765,-0.530161,-0.197762) (0.132313,-0.52505,-0.158472)
3258	(0.140972,-0.518833,-0.149747) (0.132313,-0.52505,-0.158472) (0.154765,-0.530161,-0.197762)
3259	(0.152476,-0.554034,-0.334247) (0.135123,-0.55156,-0.375341) (0.147286,-0.542061,-0.378899)
3260	(0.154765,-0.530161,-0.197762) (0.138069,-0.539584,-0.199701) (0.153737,-0.547657,-0.242925)
3261	(0.169109,-0.574075,-0.0873246) (0.127679,-0.574759,-0.0583459) (0.128736,-0.52214,-0.0725641)
3262	(0.141382,-0.549304,-0.473391) (0.16477,-0.524157,-0.438662) (0.134578,-0.528178,-0.442689)
3263	(0.134578,-0.528178,-0.442689) (0.169138,-0.518488,-0.393504) (0.158303,-0.52556,-0.389752)
3264	(0.169138,-0.518488,-0.393504) (0.134578,-0.528178,-0.442689) (0.16477,-0.524157,-0.438662)
3265	(0.150669,-0.514289,-0.140256) (0.140972,-0.518833,-0.149747) (0.166317,-0.521216,-0.194283)
3266	(0.154765,-0.530161,-0.197762) (0.166317,-0.521216,-0.194283) (0.140972,-0.518833,-0.149747)
3267	(0.180501,-0.539595,-0.729334) (0.127405,-0.539996,-0.724144) (0.129074,-0.472038,-0.722459)
3268	(0.128736,-0.52214,-0.0725641) (0.180939,-0.527399,-0.103507) (0.169109,-0.574075,-0.0873246)
3269	(0.180939,-0.527399,-0.103507) (0.128736,-0.52214,-0.0725641) (0.167937,-0.509969,-0.135436)
3270	(0.129074,-0.472038,-0.722459) (0.182591,-0.473186,-0.724243) (0.180501,-0.539595,-0.729334)
3271	(0.182591,-0.473186,-0.724243) (0.129074,-0.472038,-0.722459) (0.135105,-0.41966,-0.725725)
3272	(0.168073,-0.542061,-0.336348) (0.147286,-0.542061,-0.378899) (0.153193,-0.533294,-0.384142)
3273	(0.147286,-0.542061,-0.378899) (0.168073,-0.542061,-0.336348) (0.152476,-0.554034,-0.334247)
3274	(0.184595,-0.421421,-0.722083) (0.135105,-0.41966,-0.725725) (0.142063,-0.377911,-0.731011)
3275	(0.135105,-0.41966,-0.725725) (0.184595,-0.421421,-0.722083) (0.182591,-0.473186,-0.724243)
3276	(0.160478,-0.553328,-0.289027) (0.152476,-0.554034,-0.334247) (0.168073,-0.542061,-0.336348)
3277	(0.153737,-0.547657,-0.242925) (0.171878,-0.535741,-0.242684) (0.154765,-0.530161,-0.197762)
3278	(0.171878,-0.535741,-0.242684) (0.153737,-0.547657,-0.242925) (0.160478,-0.553328,-0.289027)
3279	(0.166317,-0.521216,-0.194283) (0.154765,-0.530161,-0.197762) (0.171878,-0.535741,-0.242684)
3280	(0.142063,-0.377911,-0.731011) (0.146505,-0.341836,-0.735386) (0.185521,-0.34388,-0.722687)
3281	(0.185521,-0.34388,-0.722687) (0.185807,-0.379814,-0.721886) (0.142063,-0.377911,-0.731011)
3282	(0.142063,-0.377911,-0.731011) (0.185807,-0.379814,-0.721886) (0.184595,-0.421421,-0.722083)
3283	(0.167937,-0.509969,-0.135436) (0.150669,-0.514289,-0.140256) (0.177285,-0.513004,-0.190564)
3284	(0.166317,-0.521216,-0.194283) (0.177285,-0.513004,-0.190564) (0.150669,-0.514289,-0.140256)
3285	(0.16477,-0.524157,-0.438662) (0.141382,-0.549304,-0.473391) (0.188481,-0.542252,-0.463512)
3286	(0.153193,-0.533294,-0.384142) (0.17681,-0.531032,-0.338998) (0.168073,-0.542061,-0.336348)
3287	(0.17681,-0.531032,-0.338998) (0.153193,-0.533294,-0.384142) (0.158303,-0.52556,-0.389752)
3288	(0.160478,-0.553328,-0.289027) (0.178149,-0.540228,-0.28997) (0.171878,-0.535741,-0.242684)
3289	(0.168073,-0.542061,-0.336348) (0.178149,-0.540228,-0.28997) (0.160478,-0.553328,-0.289027)
3290	(0,-0.214998,-0.813904) (0,-0.215344,-0.822239) (0.0118438,-0.214185,-0.820455)
3291	(0.0118438,-0.214185,-0.820455) (0.0131599,-0.214033,-0.812145) (0,-0.214998,-0.813904)
3292	(0.0131599,-0.214033,-0.812145) (0.0118438,-0.214185,-0.820455) (0.0234156,-0.210953,-0.816248)
3293	(0.0234156,-0.210953,-0.816248) (0.0256523,-0.211209,-0.808378) (0.0131599,-0.214033,-0.812145)
3294	(0,-0.215344,-0.822239) (0,-0.210806,-0.829325) (0.011402,-0.209578,-0.827532)
3295	(0.011402,-0.209578,-0.827532) (0.0118438,-0.214185,-0.820455) (0,-0.215344,-0.822239)
3296	(0,-0.208478,-0.806111) (0,-0.214998,-0.813904) (0.0131599,-0.214033,-0.812145)
3297	(0.0153498,-0.207829,-0.804387) (0.0131599,-0.214033,-0.812145) (0.0256523,-0.211209,-0.808378)
3298	(0.0131599,-0.214033,-0.812145) (0.0153498,-0.207829,-0.804387) (0,-0.208478,-0.806111)
3299	(0.0118438,-0.214185,-0.820455) (0.011402,-0.209578,-0.827532) (0.0227631,-0.206345,-0.822903)
3300	(0.0227631,-0.206345,-0.822903) (0.0234156,-0.210953,-0.816248) (0.0118438,-0.214185,-0.820455)
3301	(0.0344419,-0.205891,-0.810757) (0.0368093,-0.206599,-0.804102) (0.0256523,-0.211209,-0.808378)
3302	(0.0256523,-0.211209,-0.808378) (0.0234156,-0.210953,-0.816248) (0.0344419,-0.205891,-0.810757)
3303	(0.0256523,-0.211209,-0.808378) (0.0297697,-0.205783,-0.800792) (0.0153498,-0.207829,-0.804387)
3304	(0.0297697,-0.205783,-0.800792) (0.0256523,-0.211209,-0.808378) (0.0368093,-0.206599,-0.804102)
3305	(0.011402,-0.209578,-0.827532) (0,-0.210806,-0.829325) (0,-0.202676,-0.833368)
3306	(0.0340419,-0.201556,-0.816179) (0.0344419,-0.205891,-0.810757) (0.0234156,-0.210953,-0.816248)
3307	(0.0234156,-0.210953,-0.816248) (0.0227631,-0.206345,-0.822903) (0.0340419,-0.201556,-0.816179)
3308	(0.0236004,-0.198501,-0.785716) (0.0257246,-0.213687,-0.781468) (0,-0.213113,-0.78292)
3309	(0.0257246,-0.213687,-0.781468) (0.0236004,-0.198501,-0.785716) (0.0469573,-0.19832,-0.781835)
3310	(0,-0.213113,-0.78292) (0,-0.1981,-0.787256) (0.0236004,-0.198501,-0.785716)
3311	(0,-0.202676,-0.833368) (0.0118346,-0.201505,-0.831575) (0.011402,-0.209578,-0.827532)
3312	(0.0227631,-0.206345,-0.822903) (0.011402,-0.209578,-0.827532) (0.0118346,-0.201505,-0.831575)
3313	(0,-0.200406,-0.798982) (0,-0.208478,-0.806111) (0.0153498,-0.207829,-0.804387)
3314	(0.0368093,-0.206599,-0.804102) (0.0423301,-0.20224,-0.796913) (0.0297697,-0.205783,-0.800792)
3315	(0.0423301,-0.20224,-0.796913) (0.0368093,-0.206599,-0.804102) (0.0446483,-0.201715,-0.800783)
3316	(0.0153498,-0.207829,-0.804387) (0.018057,-0.200132,-0.797301) (0,-0.200406,-0.798982)
3317	(0.018057,-0.200132,-0.797301) (0.0153498,-0.207829,-0.804387) (0.0297697,-0.205783,-0.800792)
3318	(0.0452798,-0.199756,-0.803913) (0.0446483,-0.201715,-0.800783) (0.0368093,-0.206599,-0.804102)
3319	(0.0368093,-0.206599,-0.804102) (0.0344419,-0.205891,-0.810757) (0.0452798,-0.199756,-0.803913)
3320	(0.0340419,-0.201556,-0.816179) (0.0227631,-0.206345,-0.822903) (0.0233989,-0.198716,-0.826808)
3321	(0.0118346,-0.201505,-0.831575) (0.0233989,-0.198716,-0.826808) (0.0227631,-0.206345,-0.822903)
3322	(0.0297697,-0.205783,-0.800792) (0.0351542,-0.198911,-0.793706) (0.018057,-0.200132,-0.797301)
3323	(0.0351542,-0.198911,-0.793706) (0.0297697,-0.205783,-0.800792) (0.0423301,-0.20224,-0.796913)
3324	(0.0344419,-0.205891,-0.810757) (0.0340419,-0.201556,-0.816179) (0.0455104,-0.195493,-0.807895)
3325	(0.0455104,-0.195493,-0.807895) (0.0452798,-0.199756,-0.803913) (0.0344419,-0.205891,-0.810757)
3326	(0.0446483,-0.201715,-0.800783) (0.0516341,-0.197861,-0.794586) (0.0423301,-0.20224,-0.796913)
3327	(0.0516341,-0.197861,-0.794586) (0.0446483,-0.201715,-0.800783) (0.0452798,-0.199756,-0.803913)
3328	(0.0423301,-0.20224,-0.796913) (0.0503308,-0.196341,-0.789606) (0.0351542,-0.198911,-0.793706)
3329	(0.0503308,-0.196341,-0.789606) (0.0423301,-0.20224,-0.796913) (0.0516341,-0.197861,-0.794586)
3330	(0.0455104,-0.195493,-0.807895) (0.0340419,-0.201556,-0.816179) (0.0344219,-0.195034,-0.819653)
3331	(0.0233989,-0.198716,-0.826808) (0.0344219,-0.195034,-0.819653) (0.0340419,-0.201556,-0.816179)
3332	(0,-0.195406,-0.792655) (0,-0.200406,-0.798982) (0.018057,-0.200132,-0.797301)
3333	(0.0209259,-0.195503,-0.791038) (0.018057,-0.200132,-0.797301) (0.0351542,-0.198911,-0.793706)
3334	(0.018057,-0.200132,-0.797301) (0.0209259,-0.195503,-0.791038) (0,-0.195406,-0.792655)
3335	(0.0118346,-0.201505,-0.831575) (0,-0.202676,-0.833368) (0,-0.192246,-0.832566)
3336	(0.0209259,-0.195503,-0.791038) (0.0236004,-0.198501,-0.785716) (0,-0.1981,-0.787256)
3337	(0.0351542,-0.198911,-0.793706) (0.0411922,-0.194832,-0.787311) (0.0209259,-0.195503,-0.791038)
3338	(0.0411922,-0.194832,-0.787311) (0.0351542,-0.198911,-0.793706) (0.0503308,-0.196341,-0.789606)
3339	(0,-0.1981,-0.787256) (0,-0.195406,-0.792655) (0.0209259,-0.195503,-0.791038)
3340	(0.0411922,-0.194832,-0.787311) (0.0469573,-0.19832,-0.781835) (0.0236004,-0.198501,-0.785716)
3341	(0.0236004,-0.198501,-0.785716) (0.0209259,-0.195503,-0.791038) (0.0411922,-0.194832,-0.787311)
3342	(0.0452798,-0.199756,-0.803913) (0.0562854,-0.193304,-0.795637) (0.0516341,-0.197861,-0.794586)
3343	(0.0562854,-0.193304,-0.795637) (0.0452798,-0.199756,-0.803913) (0.0455104,-0.195493,-0.807895)
3344	(0,-0.192246,-0.832566) (0.0131422,-0.191259,-0.830799) (0.0118346,-0.201505,-0.831575)
3345	(0.0233989,-0.198716,-0.826808) (0.0118346,-0.201505,-0.831575) (0.0131422,-0.191259,-0.830799)
3346	(0.0469573,-0.19832,-0.781835) (0.0411922,-0.194832,-0.787311) (0.0601379,-0.192429,-0.782584)
3347	(0.0516341,-0.197861,-0.794586) (0.0618655,-0.192406,-0.786727) (0.0503308,-0.196341,-0.789606)
3348	(0.0618655,-0.192406,-0.786727) (0.0516341,-0.197861,-0.794586) (0.0562854,-0.193304,-0.795637)
3349	(0.0503308,-0.196341,-0.789606) (0.0601379,-0.192429,-0.782584) (0.0411922,-0.194832,-0.787311)
3350	(0.0601379,-0.192429,-0.782584) (0.0503308,-0.196341,-0.789606) (0.0618655,-0.192406,-0.786727)
3351	(0.0131422,-0.191259,-0.830799) (0.0256206,-0.189211,-0.826118) (0.0233989,-0.198716,-0.826808)
3352	(0.0344219,-0.195034,-0.819653) (0.0233989,-0.198716,-0.826808) (0.0256206,-0.189211,-0.826118)
3353	(0.0344219,-0.195034,-0.819653) (0.0452569,-0.189994,-0.811041) (0.0455104,-0.195493,-0.807895)
3354	(0.0455104,-0.195493,-0.807895) (0.0574404,-0.188438,-0.798577) (0.0562854,-0.193304,-0.795637)
3355	(0.0256206,-0.189211,-0.826118) (0.0367708,-0.187017,-0.819153) (0.0344219,-0.195034,-0.819653)
3356	(0.0452569,-0.189994,-0.811041) (0.0344219,-0.195034,-0.819653) (0.0367708,-0.187017,-0.819153)
3357	(0.0618655,-0.192406,-0.786727) (0.0745245,-0.188101,-0.778879) (0.0601379,-0.192429,-0.782584)
3358	(0.0680368,-0.187087,-0.786783) (0.0562854,-0.193304,-0.795637) (0.0574404,-0.188438,-0.798577)
3359	(0.0562854,-0.193304,-0.795637) (0.0680368,-0.187087,-0.786783) (0.0618655,-0.192406,-0.786727)
3360	(0.0745245,-0.188101,-0.778879) (0.0618655,-0.192406,-0.786727) (0.0680368,-0.187087,-0.786783)
3361	(0.0455104,-0.195493,-0.807895) (0.0452569,-0.189994,-0.811041) (0.0562562,-0.183134,-0.801913)
3362	(0.0562562,-0.183134,-0.801913) (0.0574404,-0.188438,-0.798577) (0.0455104,-0.195493,-0.807895)
3363	(0.0367708,-0.187017,-0.819153) (0.0446104,-0.185359,-0.812447) (0.0452569,-0.189994,-0.811041)
3364	(0.0131422,-0.191259,-0.830799) (0,-0.192246,-0.832566) (0,-0.180806,-0.825144)
3365	(0,-0.180806,-0.825144) (0.0153257,-0.180132,-0.823412) (0.0131422,-0.191259,-0.830799)
3366	(0.0256206,-0.189211,-0.826118) (0.0131422,-0.191259,-0.830799) (0.0153257,-0.180132,-0.823412)
3367	(0.0574404,-0.188438,-0.798577) (0.0697633,-0.181061,-0.788769) (0.0680368,-0.187087,-0.786783)
3368	(0.0515843,-0.179139,-0.806369) (0.0562562,-0.183134,-0.801913) (0.0452569,-0.189994,-0.811041)
3369	(0.0452569,-0.189994,-0.811041) (0.0446104,-0.185359,-0.812447) (0.0515843,-0.179139,-0.806369)
3370	(0.0153257,-0.180132,-0.823412) (0.0297264,-0.178975,-0.81899) (0.0256206,-0.189211,-0.826118)
3371	(0.0367708,-0.187017,-0.819153) (0.0256206,-0.189211,-0.826118) (0.0297264,-0.178975,-0.81899)
3372	(0.0811121,-0.181657,-0.778216) (0.0680368,-0.187087,-0.786783) (0.0697633,-0.181061,-0.788769)
3373	(0.0297264,-0.178975,-0.81899) (0.0422767,-0.178198,-0.812688) (0.0367708,-0.187017,-0.819153)
3374	(0.0446104,-0.185359,-0.812447) (0.0367708,-0.187017,-0.819153) (0.0422767,-0.178198,-0.812688)
3375	(0.0422767,-0.178198,-0.812688) (0.0515843,-0.179139,-0.806369) (0.0446104,-0.185359,-0.812447)
3376	(0.067964,-0.175007,-0.791681) (0.0697633,-0.181061,-0.788769) (0.0574404,-0.188438,-0.798577)
3377	(0.0574404,-0.188438,-0.798577) (0.0562562,-0.183134,-0.801913) (0.067964,-0.175007,-0.791681)
3378	(0.0697633,-0.181061,-0.788769) (0.0824094,-0.174033,-0.779034) (0.0811121,-0.181657,-0.778216)
3379	(0.0824094,-0.174033,-0.779034) (0.0697633,-0.181061,-0.788769) (0.067964,-0.175007,-0.791681)
3380	(0.0562562,-0.183134,-0.801913) (0.0515843,-0.179139,-0.806369) (0.0617472,-0.170156,-0.795792)
3381	(0.0617472,-0.170156,-0.795792) (0.067964,-0.175007,-0.791681) (0.0562562,-0.183134,-0.801913)
3382	(0.0153257,-0.180132,-0.823412) (0,-0.180806,-0.825144) (0,-0.167408,-0.812792)
3383	(0,-0.167408,-0.812792) (0.0180201,-0.16712,-0.811102) (0.0153257,-0.180132,-0.823412)
3384	(0.0297264,-0.178975,-0.81899) (0.0153257,-0.180132,-0.823412) (0.0180201,-0.16712,-0.811102)
3385	(0.0502212,-0.167741,-0.801387) (0.0617472,-0.170156,-0.795792) (0.0515843,-0.179139,-0.806369)
3386	(0.0515843,-0.179139,-0.806369) (0.0422767,-0.178198,-0.812688) (0.0502212,-0.167741,-0.801387)
3387	(0.0180201,-0.16712,-0.811102) (0.0350806,-0.166986,-0.806982) (0.0297264,-0.178975,-0.81899)
3388	(0.0422767,-0.178198,-0.812688) (0.0297264,-0.178975,-0.81899) (0.0350806,-0.166986,-0.806982)
3389	(0.0350806,-0.166986,-0.806982) (0.0502212,-0.167741,-0.801387) (0.0422767,-0.178198,-0.812688)
3390	(0.067964,-0.175007,-0.791681) (0.0809241,-0.166166,-0.779774) (0.0824094,-0.174033,-0.779034)
3391	(0.067964,-0.175007,-0.791681) (0.0617472,-0.170156,-0.795792) (0.0742261,-0.159332,-0.781778)
3392	(0.0742261,-0.159332,-0.781778) (0.0809241,-0.166166,-0.779774) (0.067964,-0.175007,-0.791681)
3393	(0.0598852,-0.154807,-0.786389) (0.0742261,-0.159332,-0.781778) (0.0617472,-0.170156,-0.795792)
3394	(0.0617472,-0.170156,-0.795792) (0.0502212,-0.167741,-0.801387) (0.0598852,-0.154807,-0.786389)
3395	(0.0410479,-0.152224,-0.791646) (0.0598852,-0.154807,-0.786389) (0.0502212,-0.167741,-0.801387)
3396	(0.0502212,-0.167741,-0.801387) (0.0350806,-0.166986,-0.806982) (0.0410479,-0.152224,-0.791646)
3397	(0.0180201,-0.16712,-0.811102) (0,-0.167408,-0.812792) (0,-0.151103,-0.797206)
3398	(0.0350806,-0.166986,-0.806982) (0.0180201,-0.16712,-0.811102) (0.0208611,-0.151215,-0.795568)
3399	(0,-0.151103,-0.797206) (0.0208611,-0.151215,-0.795568) (0.0180201,-0.16712,-0.811102)
3400	(0.0208611,-0.151215,-0.795568) (0.0410479,-0.152224,-0.791646) (0.0350806,-0.166986,-0.806982)
3401	(0.0598852,-0.154807,-0.786389) (0.0410479,-0.152224,-0.791646) (0.0466607,-0.133419,-0.774713)
3402	(0.0410479,-0.152224,-0.791646) (0.0208611,-0.151215,-0.795568) (0.0234849,-0.131412,-0.778516)
3403	(0.0234849,-0.131412,-0.778516) (0.0466607,-0.133419,-0.774713) (0.0410479,-0.152224,-0.791646)
3404	(0,-0.130944,-0.780075) (0.0234849,-0.131412,-0.778516) (0.0208611,-0.151215,-0.795568)
3405	(0.0208611,-0.151215,-0.795568) (0,-0.151103,-0.797206) (0,-0.130944,-0.780075)
3406	(0.0680368,-0.187087,-0.786783) (0.0811121,-0.181657,-0.778216) (0.0745245,-0.188101,-0.778879)
3407	(0,-0.237337,-0.778664) (0,-0.213113,-0.78292) (0.0257246,-0.213687,-0.781468)
3408	(0.0469573,-0.19832,-0.781835) (0.0515229,-0.214149,-0.7775) (0.0257246,-0.213687,-0.781468)
3409	(0.0601379,-0.192429,-0.782584) (0.0698255,-0.196172,-0.776349) (0.0469573,-0.19832,-0.781835)
3410	(0.0698255,-0.196172,-0.776349) (0.0601379,-0.192429,-0.782584) (0.0745245,-0.188101,-0.778879)
3411	(0.0270601,-0.237987,-0.77733) (0.0257246,-0.213687,-0.781468) (0.0515229,-0.214149,-0.7775)
3412	(0.0257246,-0.213687,-0.781468) (0.0270601,-0.237987,-0.77733) (0,-0.237337,-0.778664)
3413	(0.0515229,-0.214149,-0.7775) (0.0469573,-0.19832,-0.781835) (0.0698255,-0.196172,-0.776349)
3414	(0.0742261,-0.159332,-0.781778) (0.0598852,-0.154807,-0.786389) (0.0692178,-0.137569,-0.769544)
3415	(0.0466607,-0.133419,-0.774713) (0.0692178,-0.137569,-0.769544) (0.0598852,-0.154807,-0.786389)
3416	(0,-0.267671,-0.773503) (0,-0.237337,-0.778664) (0.0270601,-0.237987,-0.77733)
3417	(0.0515229,-0.214149,-0.7775) (0.0544389,-0.239027,-0.77343) (0.0270601,-0.237987,-0.77733)
3418	(0.0942459,-0.159158,-0.768969) (0.0809241,-0.166166,-0.779774) (0.0742261,-0.159332,-0.781778)
3419	(0.0946019,-0.168498,-0.770734) (0.0824094,-0.174033,-0.779034) (0.0809241,-0.166166,-0.779774)
3420	(0.0824094,-0.174033,-0.779034) (0.0946019,-0.168498,-0.770734) (0.0946941,-0.177466,-0.770684)
3421	(0.0946941,-0.177466,-0.770684) (0.0811121,-0.181657,-0.778216) (0.0824094,-0.174033,-0.779034)
3422	(0.0273688,-0.268328,-0.772333) (0.0270601,-0.237987,-0.77733) (0.0544389,-0.239027,-0.77343)
3423	(0.0270601,-0.237987,-0.77733) (0.0273688,-0.268328,-0.772333) (0,-0.267671,-0.773503)
3424	(0.0544389,-0.239027,-0.77343) (0.0515229,-0.214149,-0.7775) (0.0774676,-0.213241,-0.771401)
3425	(0.0698255,-0.196172,-0.776349) (0.0774676,-0.213241,-0.771401) (0.0515229,-0.214149,-0.7775)
3426	(0.0809241,-0.166166,-0.779774) (0.0942459,-0.159158,-0.768969) (0.0946019,-0.168498,-0.770734)
3427	(0.092577,-0.189247,-0.769796) (0.0745245,-0.188101,-0.778879) (0.0811121,-0.181657,-0.778216)
3428	(0.0745245,-0.188101,-0.778879) (0.092577,-0.189247,-0.769796) (0.0698255,-0.196172,-0.776349)
3429	(0.0811121,-0.181657,-0.778216) (0.0946941,-0.177466,-0.770684) (0.092577,-0.189247,-0.769796)
3430	(0.0774676,-0.213241,-0.771401) (0.0698255,-0.196172,-0.776349) (0.092577,-0.189247,-0.769796)
3431	(0.0692178,-0.137569,-0.769544) (0.0915892,-0.145172,-0.764003) (0.0742261,-0.159332,-0.781778)
3432	(0.0742261,-0.159332,-0.781778) (0.0915892,-0.145172,-0.764003) (0.0942459,-0.159158,-0.768969)
3433	(0.0234849,-0.131412,-0.778516) (0,-0.130944,-0.780075) (0,-0.10598,-0.763098)
3434	(0.0544389,-0.239027,-0.77343) (0.0552553,-0.269662,-0.768747) (0.0273688,-0.268328,-0.772333)
3435	(0.0552553,-0.269662,-0.768747) (0.0544389,-0.239027,-0.77343) (0.0824546,-0.239555,-0.767065)
3436	(0.0774676,-0.213241,-0.771401) (0.0824546,-0.239555,-0.767065) (0.0544389,-0.239027,-0.77343)
3437	(0,-0.10598,-0.763098) (0.0255264,-0.106704,-0.761628) (0.0234849,-0.131412,-0.778516)
3438	(0.0466607,-0.133419,-0.774713) (0.0234849,-0.131412,-0.778516) (0.0255264,-0.106704,-0.761628)
3439	(0,-0.301008,-0.766457) (0,-0.267671,-0.773503) (0.0273688,-0.268328,-0.772333)
3440	(0.026412,-0.301639,-0.765514) (0.0273688,-0.268328,-0.772333) (0.0552553,-0.269662,-0.768747)
3441	(0.0273688,-0.268328,-0.772333) (0.026412,-0.301639,-0.765514) (0,-0.301008,-0.766457)
3442	(0.105565,-0.1656,-0.765236) (0.0946019,-0.168498,-0.770734) (0.0942459,-0.159158,-0.768969)
3443	(0.107964,-0.174965,-0.76494) (0.0946941,-0.177466,-0.770684) (0.0946019,-0.168498,-0.770734)
3444	(0.0946019,-0.168498,-0.770734) (0.105565,-0.1656,-0.765236) (0.107964,-0.174965,-0.76494)
3445	(0.092577,-0.189247,-0.769796) (0.0946941,-0.177466,-0.770684) (0.107964,-0.174965,-0.76494)
3446	(0.0824546,-0.239555,-0.767065) (0.0774676,-0.213241,-0.771401) (0.103234,-0.211457,-0.763602)
3447	(0.092577,-0.189247,-0.769796) (0.103234,-0.211457,-0.763602) (0.0774676,-0.213241,-0.771401)
3448	(0.0692178,-0.137569,-0.769544) (0.0466607,-0.133419,-0.774713) (0.0509499,-0.109302,-0.757924)
3449	(0.0255264,-0.106704,-0.761628) (0.0509499,-0.109302,-0.757924) (0.0466607,-0.133419,-0.774713)
3450	(0.0824546,-0.239555,-0.767065) (0.0841767,-0.271035,-0.762669) (0.0552553,-0.269662,-0.768747)
3451	(0.0536349,-0.303075,-0.7625) (0.0552553,-0.269662,-0.768747) (0.0841767,-0.271035,-0.762669)
3452	(0.0552553,-0.269662,-0.768747) (0.0536349,-0.303075,-0.7625) (0.026412,-0.301639,-0.765514)
3453	(0.107964,-0.174965,-0.76494) (0.115265,-0.188302,-0.761316) (0.092577,-0.189247,-0.769796)
3454	(0.103234,-0.211457,-0.763602) (0.092577,-0.189247,-0.769796) (0.115265,-0.188302,-0.761316)
3455	(0.0942459,-0.159158,-0.768969) (0.107039,-0.156527,-0.762043) (0.105565,-0.1656,-0.765236)
3456	(0.107039,-0.156527,-0.762043) (0.0942459,-0.159158,-0.768969) (0.0915892,-0.145172,-0.764003)
3457	(0.107964,-0.174965,-0.76494) (0.105565,-0.1656,-0.765236) (0.114762,-0.165222,-0.761036)
3458	(0.114762,-0.165222,-0.761036) (0.105565,-0.1656,-0.765236) (0.107039,-0.156527,-0.762043)
3459	(0.0841767,-0.271035,-0.762669) (0.0824546,-0.239555,-0.767065) (0.111325,-0.239106,-0.758351)
3460	(0.103234,-0.211457,-0.763602) (0.111325,-0.239106,-0.758351) (0.0824546,-0.239555,-0.767065)
3461	(0.115265,-0.188302,-0.761316) (0.107964,-0.174965,-0.76494) (0.119857,-0.171849,-0.759802)
3462	(0.114762,-0.165222,-0.761036) (0.119857,-0.171849,-0.759802) (0.107964,-0.174965,-0.76494)
3463	(0.0239516,-0.334848,-0.755906) (0,-0.334242,-0.756542) (0,-0.301008,-0.766457)
3464	(0,-0.301008,-0.766457) (0.026412,-0.301639,-0.765514) (0.0239516,-0.334848,-0.755906)
3465	(0.0915892,-0.145172,-0.764003) (0.0692178,-0.137569,-0.769544) (0.0761676,-0.114196,-0.752692)
3466	(0.0509499,-0.109302,-0.757924) (0.0761676,-0.114196,-0.752692) (0.0692178,-0.137569,-0.769544)
3467	(0.0841767,-0.271035,-0.762669) (0.0824787,-0.304852,-0.757231) (0.0536349,-0.303075,-0.7625)
3468	(0.107039,-0.156527,-0.762043) (0.11887,-0.158628,-0.757562) (0.114762,-0.165222,-0.761036)
3469	(0.0492412,-0.336288,-0.753735) (0.0239516,-0.334848,-0.755906) (0.026412,-0.301639,-0.765514)
