40018
8292	(-0.120773,0.0626687,-0.321447) (-0.122875,0.0451579,-0.321719) (-0.140331,0.0609621,-0.319297)
8293	(-0.0594546,0.0606632,-0.312012) (-0.0554003,0.0484627,-0.312155) (-0.065604,0.0524886,-0.313751)
8294	(-0.0426868,0.0520464,-0.311486) (-0.0554003,0.0484627,-0.312155) (-0.0434228,0.0621444,-0.308461)
8295	(-0.082775,0.0675114,-0.319628) (-0.0812995,0.0437318,-0.317944) (-0.10007,0.0538576,-0.322075)
8296	(-0.065604,0.0524886,-0.313751) (-0.0812995,0.0437318,-0.317944) (-0.082775,0.0675114,-0.319628)
8297	(-0.0434228,0.0621444,-0.308461) (-0.0554003,0.0484627,-0.312155) (-0.0475347,0.065954,-0.30879)
8298	(-0.0554003,0.0484627,-0.312155) (-0.0594546,0.0606632,-0.312012) (-0.0475347,0.065954,-0.30879)
8299	(-0.036109,0.0644617,-0.307217) (-0.0426868,0.0520464,-0.311486) (-0.0434228,0.0621444,-0.308461)
8300	(-0.0356372,0.0572773,-0.310653) (-0.0426868,0.0520464,-0.311486) (-0.036109,0.0644617,-0.307217)
8301	(-0.112119,0.047983,-0.322491) (-0.120773,0.0626687,-0.321447) (-0.105142,0.0692817,-0.322201)
8302	(-0.10007,0.0538576,-0.322075) (-0.112119,0.047983,-0.322491) (-0.105142,0.0692817,-0.322201)
8303	(-0.140331,0.0609621,-0.319297) (-0.151922,0.05464,-0.316719) (-0.153675,0.0660649,-0.316955)
8304	(-0.10007,0.0538576,-0.322075) (-0.105142,0.0692817,-0.322201) (-0.0957726,0.0709041,-0.321817)
8305	(-0.082775,0.0675114,-0.319628) (-0.10007,0.0538576,-0.322075) (-0.0957726,0.0709041,-0.321817)
8306	(-0.153675,0.0660649,-0.316955) (-0.135007,0.0674069,-0.320784) (-0.140331,0.0609621,-0.319297)
8307	(-0.135007,0.0674069,-0.320784) (-0.120773,0.0626687,-0.321447) (-0.140331,0.0609621,-0.319297)
8308	(-0.065604,0.0524886,-0.313751) (-0.082775,0.0675114,-0.319628) (-0.0664289,0.0761474,-0.315851)
8309	(-0.0594546,0.0606632,-0.312012) (-0.065604,0.0524886,-0.313751) (-0.0664289,0.0761474,-0.315851)
8310	(-0.126111,0.071632,-0.322884) (-0.105142,0.0692817,-0.322201) (-0.120773,0.0626687,-0.321447)
8311	(-0.120773,0.0626687,-0.321447) (-0.135007,0.0674069,-0.320784) (-0.126111,0.071632,-0.322884)
8312	(-0.0475347,0.065954,-0.30879) (-0.0594546,0.0606632,-0.312012) (-0.0664289,0.0761474,-0.315851)
8313	(-0.0394862,0.0775933,-0.305151) (-0.036109,0.0644617,-0.307217) (-0.0434228,0.0621444,-0.308461)
8314	(-0.0394862,0.0775933,-0.305151) (-0.0434228,0.0621444,-0.308461) (-0.0475347,0.065954,-0.30879)
8315	(-0.036109,0.0644617,-0.307217) (-0.0394862,0.0775933,-0.305151) (-0.0326538,0.0741715,-0.303919)
8316	(-0.153675,0.0660649,-0.316955) (-0.149909,0.0761874,-0.320345) (-0.135007,0.0674069,-0.320784)
8317	(-0.082775,0.0675114,-0.319628) (-0.0957726,0.0709041,-0.321817) (-0.0821859,0.0755112,-0.320744)
8318	(-0.0475347,0.065954,-0.30879) (-0.0664289,0.0761474,-0.315851) (-0.0394862,0.0775933,-0.305151)
8319	(-0.135007,0.0674069,-0.320784) (-0.149909,0.0761874,-0.320345) (-0.126111,0.071632,-0.322884)
8320	(-0.0664289,0.0761474,-0.315851) (-0.082775,0.0675114,-0.319628) (-0.0821859,0.0755112,-0.320744)
8321	(-0.0957726,0.0709041,-0.321817) (-0.105142,0.0692817,-0.322201) (-0.113617,0.0856053,-0.329349)
8322	(-0.105142,0.0692817,-0.322201) (-0.126111,0.071632,-0.322884) (-0.113617,0.0856053,-0.329349)
8323	(-0.0821859,0.0755112,-0.320744) (-0.0957726,0.0709041,-0.321817) (-0.0881837,0.0869374,-0.326178)
8324	(-0.0881837,0.0869374,-0.326178) (-0.0957726,0.0709041,-0.321817) (-0.113617,0.0856053,-0.329349)
8325	(-0.142052,0.0866327,-0.327609) (-0.126111,0.071632,-0.322884) (-0.149909,0.0761874,-0.320345)
8326	(-0.126111,0.071632,-0.322884) (-0.142052,0.0866327,-0.327609) (-0.113617,0.0856053,-0.329349)
8327	(-0.0326538,0.0741715,-0.303919) (-0.0394862,0.0775933,-0.305151) (-0.0325789,0.0860174,-0.301859)
8328	(-0.149909,0.0761874,-0.320345) (-0.160419,0.0914487,-0.324698) (-0.142052,0.0866327,-0.327609)
8329	(-0.0664289,0.0761474,-0.315851) (-0.0504677,0.0925353,-0.310471) (-0.0394862,0.0775933,-0.305151)
8330	(-0.0688871,0.0939772,-0.320257) (-0.0664289,0.0761474,-0.315851) (-0.0821859,0.0755112,-0.320744)
8331	(-0.08205,0.0942128,-0.326398) (-0.0688871,0.0939772,-0.320257) (-0.0821859,0.0755112,-0.320744)
8332	(-0.0821859,0.0755112,-0.320744) (-0.0881837,0.0869374,-0.326178) (-0.08205,0.0942128,-0.326398)
8333	(-0.0504677,0.0925353,-0.310471) (-0.0664289,0.0761474,-0.315851) (-0.0688871,0.0939772,-0.320257)
8334	(-0.114177,0.0895936,-0.330664) (-0.0881837,0.0869374,-0.326178) (-0.113617,0.0856053,-0.329349)
8335	(-0.113617,0.0856053,-0.329349) (-0.142052,0.0866327,-0.327609) (-0.114177,0.0895936,-0.330664)
8336	(-0.0370689,0.0978453,-0.303791) (-0.0325789,0.0860174,-0.301859) (-0.0394862,0.0775933,-0.305151)
8337	(-0.0394862,0.0775933,-0.305151) (-0.0504677,0.0925353,-0.310471) (-0.0370689,0.0978453,-0.303791)
8338	(-0.142052,0.0866327,-0.327609) (-0.137012,0.094964,-0.3308) (-0.114177,0.0895936,-0.330664)
8339	(-0.142052,0.0866327,-0.327609) (-0.155206,0.0950829,-0.327532) (-0.137012,0.094964,-0.3308)
8340	(-0.142052,0.0866327,-0.327609) (-0.160419,0.0914487,-0.324698) (-0.155206,0.0950829,-0.327532)
8341	(-0.08205,0.0942128,-0.326398) (-0.0881837,0.0869374,-0.326178) (-0.099264,0.0955345,-0.329874)
8342	(-0.0881837,0.0869374,-0.326178) (-0.114177,0.0895936,-0.330664) (-0.099264,0.0955345,-0.329874)
8343	(-0.099264,0.0955345,-0.329874) (-0.114177,0.0895936,-0.330664) (-0.11902,0.0983236,-0.332025)
8344	(-0.11902,0.0983236,-0.332025) (-0.114177,0.0895936,-0.330664) (-0.137012,0.094964,-0.3308)
8345	(-0.08205,0.0942128,-0.326398) (-0.0767656,0.0988832,-0.324477) (-0.0688871,0.0939772,-0.320257)
8346	(-0.0504677,0.0925353,-0.310471) (-0.0609522,0.102373,-0.316248) (-0.0370689,0.0978453,-0.303791)
8347	(-0.0688871,0.0939772,-0.320257) (-0.0609522,0.102373,-0.316248) (-0.0504677,0.0925353,-0.310471)
8348	(-0.137669,0.10014,-0.330841) (-0.137012,0.094964,-0.3308) (-0.155206,0.0950829,-0.327532)
8349	(-0.11902,0.0983236,-0.332025) (-0.137012,0.094964,-0.3308) (-0.137669,0.10014,-0.330841)
8350	(-0.0837728,0.102102,-0.326466) (-0.08205,0.0942128,-0.326398) (-0.099264,0.0955345,-0.329874)
8351	(-0.0837728,0.102102,-0.326466) (-0.0767656,0.0988832,-0.324477) (-0.08205,0.0942128,-0.326398)
8352	(-0.0767656,0.0988832,-0.324477) (-0.0609522,0.102373,-0.316248) (-0.0688871,0.0939772,-0.320257)
8353	(-0.155206,0.0950829,-0.327532) (-0.161624,0.102243,-0.326383) (-0.137669,0.10014,-0.330841)
8354	(-0.099264,0.0955345,-0.329874) (-0.10614,0.102469,-0.330444) (-0.0837728,0.102102,-0.326466)
8355	(-0.10614,0.102469,-0.330444) (-0.099264,0.0955345,-0.329874) (-0.11902,0.0983236,-0.332025)
8356	(-0.0609522,0.102373,-0.316248) (-0.0408815,0.104213,-0.304948) (-0.0370689,0.0978453,-0.303791)
8357	(-0.120301,0.104812,-0.330514) (-0.10614,0.102469,-0.330444) (-0.11902,0.0983236,-0.332025)
8358	(-0.11902,0.0983236,-0.332025) (-0.137669,0.10014,-0.330841) (-0.120301,0.104812,-0.330514)
8359	(-0.0767656,0.0988832,-0.324477) (-0.0837728,0.102102,-0.326466) (-0.0749621,0.104421,-0.322075)
8360	(-0.0749621,0.104421,-0.322075) (-0.0609522,0.102373,-0.316248) (-0.0767656,0.0988832,-0.324477)
8361	(-0.137669,0.10014,-0.330841) (-0.135077,0.103784,-0.330182) (-0.120301,0.104812,-0.330514)
8362	(-0.137669,0.10014,-0.330841) (-0.161624,0.102243,-0.326383) (-0.158605,0.106204,-0.326235)
8363	(-0.135077,0.103784,-0.330182) (-0.137669,0.10014,-0.330841) (-0.158605,0.106204,-0.326235)
8364	(-0.0801549,0.108314,-0.32146) (-0.0749621,0.104421,-0.322075) (-0.0837728,0.102102,-0.326466)
8365	(-0.0653486,0.108057,-0.315998) (-0.0609522,0.102373,-0.316248) (-0.0749621,0.104421,-0.322075)
8366	(-0.0445786,0.108278,-0.305418) (-0.0408815,0.104213,-0.304948) (-0.0609522,0.102373,-0.316248)
8367	(-0.0445786,0.108278,-0.305418) (-0.0609522,0.102373,-0.316248) (-0.0653486,0.108057,-0.315998)
8368	(-0.0978227,0.109624,-0.325272) (-0.0837728,0.102102,-0.326466) (-0.10614,0.102469,-0.330444)
8369	(-0.0801549,0.108314,-0.32146) (-0.0837728,0.102102,-0.326466) (-0.0978227,0.109624,-0.325272)
8370	(-0.10614,0.102469,-0.330444) (-0.120301,0.104812,-0.330514) (-0.0978227,0.109624,-0.325272)
8371	(-0.0749621,0.104421,-0.322075) (-0.0801549,0.108314,-0.32146) (-0.0653486,0.108057,-0.315998)
8372	(-0.0322157,0.0374678,-0.326787) (-0.0372818,0.0462679,-0.317159) (-0.0290073,0.0484505,-0.321413)
8373	(-0.0370689,0.0978453,-0.303791) (-0.0408815,0.104213,-0.304948) (-0.0245092,0.105749,-0.297779)
8374	(-0.0289285,0.0676188,-0.306482) (-0.0356372,0.0572773,-0.310653) (-0.036109,0.0644617,-0.307217)
8375	(-0.0326538,0.0741715,-0.303919) (-0.0289285,0.0676188,-0.306482) (-0.036109,0.0644617,-0.307217)
8376	(-0.0372818,0.0462679,-0.317159) (-0.0356372,0.0572773,-0.310653) (-0.0257519,0.0636067,-0.310579)
8377	(-0.0257519,0.0636067,-0.310579) (-0.0356372,0.0572773,-0.310653) (-0.0289285,0.0676188,-0.306482)
8378	(-0.0325789,0.0860174,-0.301859) (-0.0370689,0.0978453,-0.303791) (-0.0240477,0.0893666,-0.298557)
8379	(-0.0245092,0.105749,-0.297779) (-0.0240477,0.0893666,-0.298557) (-0.0370689,0.0978453,-0.303791)
8380	(-0.0372818,0.0462679,-0.317159) (-0.0257519,0.0636067,-0.310579) (-0.0209529,0.0625729,-0.315934)
8381	(-0.0209529,0.0625729,-0.315934) (-0.0290073,0.0484505,-0.321413) (-0.0372818,0.0462679,-0.317159)
8382	(-0.0243115,0.0781267,-0.302145) (-0.0289285,0.0676188,-0.306482) (-0.0326538,0.0741715,-0.303919)
8383	(-0.0325789,0.0860174,-0.301859) (-0.0243115,0.0781267,-0.302145) (-0.0326538,0.0741715,-0.303919)
8384	(-0.0243115,0.0781267,-0.302145) (-0.0325789,0.0860174,-0.301859) (-0.0240477,0.0893666,-0.298557)
8385	(-0.0213902,0.0349625,-0.338766) (-0.0322157,0.0374678,-0.326787) (-0.0290073,0.0484505,-0.321413)
8386	(-0.0322157,0.0374678,-0.326787) (-0.0213902,0.0349625,-0.338766) (-0.0307199,0.0264654,-0.334251)
8387	(-0.0203851,0.0525995,-0.327063) (-0.0290073,0.0484505,-0.321413) (-0.0209529,0.0625729,-0.315934)
8388	(-0.0159413,0.0492085,-0.335866) (-0.0213902,0.0349625,-0.338766) (-0.0290073,0.0484505,-0.321413)
8389	(-0.0159413,0.0492085,-0.335866) (-0.0290073,0.0484505,-0.321413) (-0.0203851,0.0525995,-0.327063)
8390	(-0.0289285,0.0676188,-0.306482) (-0.0157643,0.0797549,-0.303588) (-0.0257519,0.0636067,-0.310579)
8391	(-0.0243115,0.0781267,-0.302145) (-0.0157643,0.0797549,-0.303588) (-0.0289285,0.0676188,-0.306482)
8392	(-0.0245092,0.105749,-0.297779) (-0.0165283,0.107337,-0.29535) (-0.0240477,0.0893666,-0.298557)
8393	(-0.0160896,0.089402,-0.297996) (-0.0243115,0.0781267,-0.302145) (-0.0240477,0.0893666,-0.298557)
8394	(-0.0157643,0.0797549,-0.303588) (-0.0243115,0.0781267,-0.302145) (-0.0160896,0.089402,-0.297996)
8395	(-0.0257519,0.0636067,-0.310579) (-0.012958,0.0784013,-0.307355) (-0.0209529,0.0625729,-0.315934)
8396	(-0.012958,0.0784013,-0.307355) (-0.0257519,0.0636067,-0.310579) (-0.0157643,0.0797549,-0.303588)
8397	(-0.0144219,0.0973247,-0.295657) (-0.0240477,0.0893666,-0.298557) (-0.0165283,0.107337,-0.29535)
8398	(-0.0160896,0.089402,-0.297996) (-0.0240477,0.0893666,-0.298557) (-0.0144219,0.0973247,-0.295657)
8399	(-0.0209529,0.0625729,-0.315934) (-0.0133877,0.0668961,-0.321325) (-0.0203851,0.0525995,-0.327063)
8400	(-0.0133877,0.0668961,-0.321325) (-0.0209529,0.0625729,-0.315934) (-0.012958,0.0784013,-0.307355)
8401	(-0.0213902,0.0349625,-0.338766) (-0.0159413,0.0492085,-0.335866) (-0.0044511,0.0500918,-0.34981)
8402	(-0.0213902,0.0349625,-0.338766) (-0.0044511,0.0500918,-0.34981) (-0.0157111,0.0319246,-0.346474)
8403	(-0.0160896,0.089402,-0.297996) (-0.0088895,0.0962189,-0.296896) (-0.0157643,0.0797549,-0.303588)
8404	(-0.0088895,0.0962189,-0.296896) (-0.0160896,0.089402,-0.297996) (-0.0144219,0.0973247,-0.295657)
8405	(-0.012958,0.0784013,-0.307355) (-0.00856274,0.0774563,-0.314649) (-0.0133877,0.0668961,-0.321325)
8406	(-0.00556773,0.0894136,-0.304199) (-0.0157643,0.0797549,-0.303588) (-0.0088895,0.0962189,-0.296896)
8407	(-0.0157643,0.0797549,-0.303588) (-0.00556773,0.0894136,-0.304199) (-0.012958,0.0784013,-0.307355)
8408	(-0.00856274,0.0774563,-0.314649) (-0.012958,0.0784013,-0.307355) (-0.00556773,0.0894136,-0.304199)
8409	(-0.0088895,0.0962189,-0.296896) (-0.0144219,0.0973247,-0.295657) (-0.00366348,0.109494,-0.295335)
8410	(-0.0133877,0.0668961,-0.321325) (0.0033918,0.069496,-0.345036) (-0.0203851,0.0525995,-0.327063)
8411	(0.0033918,0.069496,-0.345036) (-0.0159413,0.0492085,-0.335866) (-0.0203851,0.0525995,-0.327063)
8412	(0.00124258,0.0844601,-0.322377) (-0.0133877,0.0668961,-0.321325) (-0.00856274,0.0774563,-0.314649)
8413	(-0.0088895,0.0962189,-0.296896) (-0.00210071,0.102185,-0.298002) (-0.00556773,0.0894136,-0.304199)
8414	(-0.00210071,0.102185,-0.298002) (-0.0088895,0.0962189,-0.296896) (-0.00366348,0.109494,-0.295335)
8415	(0.00124258,0.0844601,-0.322377) (0.00258416,0.0770929,-0.334317) (-0.0133877,0.0668961,-0.321325)
8416	(0.00585753,0.0639956,-0.353475) (-0.0159413,0.0492085,-0.335866) (0.0033918,0.069496,-0.345036)
8417	(-0.0044511,0.0500918,-0.34981) (-0.0159413,0.0492085,-0.335866) (0.00585753,0.0639956,-0.353475)
8418	(-0.0133877,0.0668961,-0.321325) (0.00258416,0.0770929,-0.334317) (0.0033918,0.069496,-0.345036)
8419	(0.00124258,0.0844601,-0.322377) (-0.00856274,0.0774563,-0.314649) (-0.00556773,0.0894136,-0.304199)
8420	(0.00849861,0.045031,-0.367778) (-0.0157111,0.0319246,-0.346474) (-0.0044511,0.0500918,-0.34981)
8421	(0.00849861,0.045031,-0.367778) (0.01049,0.0309069,-0.375119) (-0.0157111,0.0319246,-0.346474)
8422	(-0.00210071,0.102185,-0.298002) (0.00234824,0.102577,-0.303023) (-0.00556773,0.0894136,-0.304199)
8423	(0.00124258,0.0844601,-0.322377) (-0.00556773,0.0894136,-0.304199) (0.00234824,0.102577,-0.303023)
8424	(0.00446856,0.110367,-0.300829) (-0.00210071,0.102185,-0.298002) (-0.00366348,0.109494,-0.295335)
8425	(-0.00210071,0.102185,-0.298002) (0.00446856,0.110367,-0.300829) (0.00234824,0.102577,-0.303023)
8426	(0.0131231,0.0619453,-0.365124) (0.00849861,0.045031,-0.367778) (-0.0044511,0.0500918,-0.34981)
8427	(-0.0044511,0.0500918,-0.34981) (0.00585753,0.0639956,-0.353475) (0.0131231,0.0619453,-0.365124)
8428	(0.00789958,0.100682,-0.314923) (0.00124258,0.0844601,-0.322377) (0.00234824,0.102577,-0.303023)
8429	(0.00234824,0.102577,-0.303023) (0.00446856,0.110367,-0.300829) (0.00789958,0.100682,-0.314923)
8430	(0.00995916,0.0865085,-0.334658) (0.00258416,0.0770929,-0.334317) (0.00124258,0.0844601,-0.322377)
8431	(0.00258416,0.0770929,-0.334317) (0.00995916,0.0865085,-0.334658) (0.00911951,0.0766768,-0.346132)
8432	(0.0165197,0.101406,-0.327659) (0.00995916,0.0865085,-0.334658) (0.00124258,0.0844601,-0.322377)
8433	(0.00124258,0.0844601,-0.322377) (0.00789958,0.100682,-0.314923) (0.0165197,0.101406,-0.327659)
8434	(0.0156257,0.0771371,-0.357139) (0.0033918,0.069496,-0.345036) (0.00258416,0.0770929,-0.334317)
8435	(0.00911951,0.0766768,-0.346132) (0.0156257,0.0771371,-0.357139) (0.00258416,0.0770929,-0.334317)
8436	(0.0033918,0.069496,-0.345036) (0.0156257,0.0771371,-0.357139) (0.00585753,0.0639956,-0.353475)
8437	(0.00585753,0.0639956,-0.353475) (0.0156257,0.0771371,-0.357139) (0.0131231,0.0619453,-0.365124)
8438	(0.00995916,0.0865085,-0.334658) (0.014484,0.0873356,-0.342193) (0.00911951,0.0766768,-0.346132)
8439	(0.0156257,0.0771371,-0.357139) (0.00911951,0.0766768,-0.346132) (0.014484,0.0873356,-0.342193)
8440	(0.0165197,0.101406,-0.327659) (0.014484,0.0873356,-0.342193) (0.00995916,0.0865085,-0.334658)
8441	(0.00849861,0.045031,-0.367778) (0.0131231,0.0619453,-0.365124) (0.0247189,0.0600762,-0.382495)
8442	(0.00849861,0.045031,-0.367778) (0.0261874,0.0417706,-0.390947) (0.01049,0.0309069,-0.375119)
8443	(0.0261874,0.0417706,-0.390947) (0.00849861,0.045031,-0.367778) (0.0247189,0.0600762,-0.382495)
8444	(0.0156257,0.0771371,-0.357139) (0.0252934,0.0730884,-0.376508) (0.0131231,0.0619453,-0.365124)
8445	(0.0247189,0.0600762,-0.382495) (0.0131231,0.0619453,-0.365124) (0.0252934,0.0730884,-0.376508)
8446	(0.014484,0.0873356,-0.342193) (0.0266938,0.0980781,-0.354275) (0.0156257,0.0771371,-0.357139)
8447	(0.0262356,0.0876415,-0.367639) (0.0252934,0.0730884,-0.376508) (0.0156257,0.0771371,-0.357139)
8448	(0.0262356,0.0876415,-0.367639) (0.0156257,0.0771371,-0.357139) (0.0266938,0.0980781,-0.354275)
8449	(0.014484,0.0873356,-0.342193) (0.0307277,0.110807,-0.342687) (0.0266938,0.0980781,-0.354275)
8450	(0.0165197,0.101406,-0.327659) (0.0307277,0.110807,-0.342687) (0.014484,0.0873356,-0.342193)
8451	(0.0269939,0.117486,-0.327575) (0.0307277,0.110807,-0.342687) (0.0165197,0.101406,-0.327659)
8452	(-0.119568,0.11203,-0.326461) (-0.120301,0.104812,-0.330514) (-0.135077,0.103784,-0.330182)
8453	(-0.135077,0.103784,-0.330182) (-0.147895,0.110685,-0.325554) (-0.119568,0.11203,-0.326461)
8454	(-0.135077,0.103784,-0.330182) (-0.158605,0.106204,-0.326235) (-0.147895,0.110685,-0.325554)
8455	(-0.144694,0.135585,-0.330809) (-0.140914,0.130245,-0.326444) (-0.15818,0.128433,-0.324782)
8456	(-0.120301,0.104812,-0.330514) (-0.105716,0.114516,-0.323496) (-0.0978227,0.109624,-0.325272)
8457	(-0.119568,0.11203,-0.326461) (-0.105716,0.114516,-0.323496) (-0.120301,0.104812,-0.330514)
8458	(-0.114737,0.127909,-0.324472) (-0.123443,0.130564,-0.327235) (-0.11852,0.137391,-0.329186)
8459	(-0.107731,0.137694,-0.323657) (-0.114737,0.127909,-0.324472) (-0.11852,0.137391,-0.329186)
8460	(-0.123775,0.125739,-0.325602) (-0.140914,0.130245,-0.326444) (-0.123443,0.130564,-0.327235)
8461	(-0.114737,0.127909,-0.324472) (-0.123775,0.125739,-0.325602) (-0.123443,0.130564,-0.327235)
8462	(-0.123775,0.125739,-0.325602) (-0.146681,0.124193,-0.323758) (-0.140914,0.130245,-0.326444)
8463	(-0.146681,0.124193,-0.323758) (-0.15818,0.128433,-0.324782) (-0.140914,0.130245,-0.326444)
8464	(-0.11969,0.119975,-0.324542) (-0.123775,0.125739,-0.325602) (-0.114737,0.127909,-0.324472)
8465	(-0.117758,0.116084,-0.324857) (-0.105716,0.114516,-0.323496) (-0.119568,0.11203,-0.326461)
8466	(-0.117758,0.116084,-0.324857) (-0.119568,0.11203,-0.326461) (-0.149168,0.115529,-0.323408)
8467	(-0.119568,0.11203,-0.326461) (-0.147895,0.110685,-0.325554) (-0.149168,0.115529,-0.323408)
8468	(-0.149168,0.115529,-0.323408) (-0.147895,0.110685,-0.325554) (-0.158605,0.106204,-0.326235)
8469	(-0.11969,0.119975,-0.324542) (-0.146681,0.124193,-0.323758) (-0.123775,0.125739,-0.325602)
8470	(-0.117758,0.116084,-0.324857) (-0.149168,0.115529,-0.323408) (-0.11969,0.119975,-0.324542)
8471	(-0.11969,0.119975,-0.324542) (-0.149168,0.115529,-0.323408) (-0.145063,0.120134,-0.323201)
8472	(-0.146681,0.124193,-0.323758) (-0.11969,0.119975,-0.324542) (-0.145063,0.120134,-0.323201)
8473	(-0.117758,0.116084,-0.324857) (-0.11969,0.119975,-0.324542) (-0.110091,0.120663,-0.322734)
8474	(-0.110091,0.120663,-0.322734) (-0.105716,0.114516,-0.323496) (-0.117758,0.116084,-0.324857)
8475	(-0.110091,0.120663,-0.322734) (-0.11969,0.119975,-0.324542) (-0.114737,0.127909,-0.324472)
8476	(-0.1039,0.126867,-0.319709) (-0.110091,0.120663,-0.322734) (-0.114737,0.127909,-0.324472)
8477	(-0.1039,0.126867,-0.319709) (-0.114737,0.127909,-0.324472) (-0.107731,0.137694,-0.323657)
8478	(-0.0951189,0.117536,-0.317875) (-0.0978227,0.109624,-0.325272) (-0.105716,0.114516,-0.323496)
8479	(-0.100798,0.139115,-0.318341) (-0.1039,0.126867,-0.319709) (-0.107731,0.137694,-0.323657)
8480	(-0.105716,0.114516,-0.323496) (-0.110091,0.120663,-0.322734) (-0.0951189,0.117536,-0.317875)
8481	(0.0158432,0.115479,-0.313682) (0.0269939,0.117486,-0.327575) (0.0165197,0.101406,-0.327659)
8482	(0.0165197,0.101406,-0.327659) (0.00789958,0.100682,-0.314923) (0.0158432,0.115479,-0.313682)
8483	(0.0260705,0.127472,-0.318822) (0.0269939,0.117486,-0.327575) (0.0158432,0.115479,-0.313682)
8484	(-0.1039,0.126867,-0.319709) (-0.0951189,0.117536,-0.317875) (-0.110091,0.120663,-0.322734)
8485	(-0.0951189,0.117536,-0.317875) (-0.087118,0.11789,-0.313903) (-0.0978227,0.109624,-0.325272)
8486	(-0.087118,0.11789,-0.313903) (-0.0801549,0.108314,-0.32146) (-0.0978227,0.109624,-0.325272)
8487	(-0.0962659,0.125832,-0.315614) (-0.0951189,0.117536,-0.317875) (-0.1039,0.126867,-0.319709)
8488	(-0.0962659,0.125832,-0.315614) (-0.1039,0.126867,-0.319709) (-0.100798,0.139115,-0.318341)
8489	(-0.0653486,0.108057,-0.315998) (-0.0801549,0.108314,-0.32146) (-0.0651292,0.113748,-0.310572)
8490	(-0.0801549,0.108314,-0.32146) (-0.087118,0.11789,-0.313903) (-0.0651292,0.113748,-0.310572)
8491	(-0.087118,0.11789,-0.313903) (-0.0951189,0.117536,-0.317875) (-0.0962659,0.125832,-0.315614)
8492	(0.0260705,0.127472,-0.318822) (0.0158432,0.115479,-0.313682) (0.0166675,0.134399,-0.305406)
8493	(-0.0792946,0.124132,-0.306006) (-0.087118,0.11789,-0.313903) (-0.0962659,0.125832,-0.315614)
8494	(-0.0653486,0.108057,-0.315998) (-0.0651292,0.113748,-0.310572) (-0.0535787,0.113759,-0.305611)
8495	(-0.0535787,0.113759,-0.305611) (-0.0445786,0.108278,-0.305418) (-0.0653486,0.108057,-0.315998)
8496	(-0.0651292,0.113748,-0.310572) (-0.087118,0.11789,-0.313903) (-0.0739562,0.119545,-0.306561)
8497	(-0.0792946,0.124132,-0.306006) (-0.0739562,0.119545,-0.306561) (-0.087118,0.11789,-0.313903)
8498	(-0.0962659,0.125832,-0.315614) (-0.0765572,0.129254,-0.302556) (-0.0792946,0.124132,-0.306006)
8499	(-0.0765572,0.129254,-0.302556) (-0.0962659,0.125832,-0.315614) (-0.0783688,0.139108,-0.303731)
8500	(0.00446856,0.110367,-0.300829) (0.0158432,0.115479,-0.313682) (0.00789958,0.100682,-0.314923)
8501	(0.0158432,0.115479,-0.313682) (0.00446856,0.110367,-0.300829) (0.0166675,0.134399,-0.305406)
8502	(-0.0651292,0.113748,-0.310572) (-0.0739562,0.119545,-0.306561) (-0.0617731,0.12046,-0.298866)
8503	(-0.0617731,0.12046,-0.298866) (-0.0535787,0.113759,-0.305611) (-0.0651292,0.113748,-0.310572)
8504	(-0.0445786,0.108278,-0.305418) (-0.0535787,0.113759,-0.305611) (-0.0423551,0.112318,-0.301585)
8505	(-0.0739562,0.119545,-0.306561) (-0.0682741,0.125457,-0.297741) (-0.0617731,0.12046,-0.298866)
8506	(-0.0739562,0.119545,-0.306561) (-0.0792946,0.124132,-0.306006) (-0.0682741,0.125457,-0.297741)
8507	(-0.0535787,0.113759,-0.305611) (-0.0617731,0.12046,-0.298866) (-0.0538539,0.118284,-0.298643)
8508	(-0.0792946,0.124132,-0.306006) (-0.0765572,0.129254,-0.302556) (-0.0682741,0.125457,-0.297741)
8509	(0.00446856,0.110367,-0.300829) (0.00819016,0.127916,-0.298067) (0.0166675,0.134399,-0.305406)
8510	(-0.0265189,0.110398,-0.297102) (-0.0408815,0.104213,-0.304948) (-0.0445786,0.108278,-0.305418)
8511	(-0.0423551,0.112318,-0.301585) (-0.0265189,0.110398,-0.297102) (-0.0445786,0.108278,-0.305418)
8512	(-0.0538539,0.118284,-0.298643) (-0.0412879,0.116302,-0.296906) (-0.0535787,0.113759,-0.305611)
8513	(-0.0412879,0.116302,-0.296906) (-0.0423551,0.112318,-0.301585) (-0.0535787,0.113759,-0.305611)
8514	(-0.0265189,0.110398,-0.297102) (-0.0245092,0.105749,-0.297779) (-0.0408815,0.104213,-0.304948)
8515	(0.00446856,0.110367,-0.300829) (1.97019e-05,0.123799,-0.294649) (0.00819016,0.127916,-0.298067)
8516	(1.97019e-05,0.123799,-0.294649) (0.00446856,0.110367,-0.300829) (-0.00366348,0.109494,-0.295335)
8517	(-0.0423551,0.112318,-0.301585) (-0.0308899,0.11701,-0.293636) (-0.0265189,0.110398,-0.297102)
8518	(-0.0308899,0.11701,-0.293636) (-0.0423551,0.112318,-0.301585) (-0.0412879,0.116302,-0.296906)
8519	(0.0166675,0.134399,-0.305406) (0.00819016,0.127916,-0.298067) (0.00388825,0.138168,-0.289803)
8520	(-0.0612425,0.124304,-0.293737) (-0.0538539,0.118284,-0.298643) (-0.0617731,0.12046,-0.298866)
